user_id,product_id,product_name,category,rating,review_text,description,timestamp
54,13,Product 13 - Electronics,Electronics,4,Product 13 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-04-08 20:33:26.904292
33,49,Product 49 - Electronics,Electronics,4,Product 49 is bad.,"This is a great electronics product with features X, Y, Z.",2025-04-23 20:33:26.904292
89,22,Product 22 - Beauty,Beauty,5,Product 22 is okay.,"This is a great beauty product with features X, Y, Z.",2025-02-08 20:33:26.904292
54,3,Product 3 - Home,Home,5,Product 3 is horrible.,"This is a great home product with features X, Y, Z.",2026-01-09 20:33:26.904292
35,39,Product 39 - Electronics,Electronics,5,Product 39 is bad.,"This is a great electronics product with features X, Y, Z.",2026-01-28 20:33:26.904292
54,13,Product 13 - Electronics,Electronics,5,Product 13 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-03-29 20:33:26.904292
93,41,Product 41 - Home,Home,5,Product 41 is good.,"This is a great home product with features X, Y, Z.",2025-06-28 20:33:26.904292
14,45,Product 45 - Books,Books,4,Product 45 is bad.,"This is a great books product with features X, Y, Z.",2025-12-12 20:33:26.904292
100,6,Product 6 - Clothing,Clothing,4,Product 6 is bad.,"This is a great clothing product with features X, Y, Z.",2025-10-29 20:33:26.904292
46,28,Product 28 - Electronics,Electronics,5,Product 28 is bad.,"This is a great electronics product with features X, Y, Z.",2025-07-05 20:33:26.904292
6,17,Product 17 - Beauty,Beauty,4,Product 17 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-05-21 20:33:26.904292
43,9,Product 9 - Electronics,Electronics,3,Product 9 is good.,"This is a great electronics product with features X, Y, Z.",2025-02-10 20:33:26.904292
15,47,Product 47 - Electronics,Electronics,5,Product 47 is excellent.,"This is a great electronics product with features X, Y, Z.",2026-01-12 20:33:26.904292
20,4,Product 4 - Clothing,Clothing,5,Product 4 is good.,"This is a great clothing product with features X, Y, Z.",2025-10-23 20:33:26.904292
93,2,Product 2 - Electronics,Electronics,5,Product 2 is bad.,"This is a great electronics product with features X, Y, Z.",2025-06-15 20:33:26.904292
59,19,Product 19 - Electronics,Electronics,5,Product 19 is okay.,"This is a great electronics product with features X, Y, Z.",2025-07-05 20:33:26.904292
60,25,Product 25 - Books,Books,2,Product 25 is good.,"This is a great books product with features X, Y, Z.",2025-05-04 20:33:26.904292
38,9,Product 9 - Electronics,Electronics,4,Product 9 is okay.,"This is a great electronics product with features X, Y, Z.",2026-01-16 20:33:26.904292
55,15,Product 15 - Clothing,Clothing,5,Product 15 is good.,"This is a great clothing product with features X, Y, Z.",2025-03-24 20:33:26.904292
2,38,Product 38 - Books,Books,5,Product 38 is bad.,"This is a great books product with features X, Y, Z.",2026-01-09 20:33:26.904292
43,46,Product 46 - Beauty,Beauty,4,Product 46 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-09-16 20:33:26.904292
35,5,Product 5 - Clothing,Clothing,5,Product 5 is okay.,"This is a great clothing product with features X, Y, Z.",2025-03-23 20:33:26.904292
44,26,Product 26 - Beauty,Beauty,3,Product 26 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-08-28 20:33:26.904292
59,9,Product 9 - Electronics,Electronics,4,Product 9 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-08-20 20:33:26.904292
54,40,Product 40 - Home,Home,5,Product 40 is good.,"This is a great home product with features X, Y, Z.",2025-04-30 20:33:26.904292
17,41,Product 41 - Home,Home,5,Product 41 is bad.,"This is a great home product with features X, Y, Z.",2025-03-06 20:33:26.904292
14,33,Product 33 - Clothing,Clothing,4,Product 33 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-12-03 20:33:26.904292
73,20,Product 20 - Beauty,Beauty,5,Product 20 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-05-07 20:33:26.904292
49,34,Product 34 - Clothing,Clothing,5,Product 34 is good.,"This is a great clothing product with features X, Y, Z.",2025-12-14 20:33:26.904292
88,31,Product 31 - Home,Home,5,Product 31 is excellent.,"This is a great home product with features X, Y, Z.",2025-04-11 20:33:26.904292
63,2,Product 2 - Electronics,Electronics,3,Product 2 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-09-02 20:33:26.904292
6,23,Product 23 - Books,Books,2,Product 23 is okay.,"This is a great books product with features X, Y, Z.",2026-01-05 20:33:26.904292
2,12,Product 12 - Electronics,Electronics,5,Product 12 is horrible.,"This is a great electronics product with features X, Y, Z.",2026-01-17 20:33:26.904292
99,35,Product 35 - Home,Home,5,Product 35 is bad.,"This is a great home product with features X, Y, Z.",2025-11-20 20:33:26.904292
86,17,Product 17 - Beauty,Beauty,5,Product 17 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-10-27 20:33:26.904292
89,34,Product 34 - Clothing,Clothing,5,Product 34 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-03-24 20:33:26.904292
85,18,Product 18 - Beauty,Beauty,5,Product 18 is okay.,"This is a great beauty product with features X, Y, Z.",2025-10-08 20:33:26.904292
85,13,Product 13 - Electronics,Electronics,5,Product 13 is bad.,"This is a great electronics product with features X, Y, Z.",2025-08-20 20:33:26.904292
72,11,Product 11 - Books,Books,5,Product 11 is good.,"This is a great books product with features X, Y, Z.",2025-12-14 20:33:26.904292
2,27,Product 27 - Home,Home,5,Product 27 is horrible.,"This is a great home product with features X, Y, Z.",2025-04-25 20:33:26.904292
61,9,Product 9 - Electronics,Electronics,5,Product 9 is good.,"This is a great electronics product with features X, Y, Z.",2025-04-29 20:33:26.904292
97,16,Product 16 - Clothing,Clothing,4,Product 16 is okay.,"This is a great clothing product with features X, Y, Z.",2025-06-07 20:33:26.904292
36,4,Product 4 - Clothing,Clothing,2,Product 4 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-05-29 20:33:26.904292
83,6,Product 6 - Clothing,Clothing,4,Product 6 is good.,"This is a great clothing product with features X, Y, Z.",2025-06-04 20:33:26.904292
59,21,Product 21 - Clothing,Clothing,4,Product 21 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-11-24 20:33:26.904292
12,45,Product 45 - Books,Books,5,Product 45 is okay.,"This is a great books product with features X, Y, Z.",2025-09-20 20:33:26.904292
16,25,Product 25 - Books,Books,5,Product 25 is good.,"This is a great books product with features X, Y, Z.",2026-01-04 20:33:26.904292
14,29,Product 29 - Clothing,Clothing,4,Product 29 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-02-22 20:33:26.904292
71,42,Product 42 - Beauty,Beauty,1,Product 42 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-03-22 20:33:26.904292
80,20,Product 20 - Beauty,Beauty,5,Product 20 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-10-22 20:33:26.904292
27,12,Product 12 - Electronics,Electronics,5,Product 12 is okay.,"This is a great electronics product with features X, Y, Z.",2025-09-25 20:33:26.904292
47,2,Product 2 - Electronics,Electronics,5,Product 2 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-05-29 20:33:26.904292
43,22,Product 22 - Beauty,Beauty,4,Product 22 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-12-18 20:33:26.904292
61,21,Product 21 - Clothing,Clothing,5,Product 21 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-08-09 20:33:26.904292
15,26,Product 26 - Beauty,Beauty,2,Product 26 is bad.,"This is a great beauty product with features X, Y, Z.",2026-01-07 20:33:26.904292
1,40,Product 40 - Home,Home,4,Product 40 is okay.,"This is a great home product with features X, Y, Z.",2025-12-25 20:33:26.904292
71,21,Product 21 - Clothing,Clothing,4,Product 21 is good.,"This is a great clothing product with features X, Y, Z.",2026-01-29 20:33:26.904292
6,21,Product 21 - Clothing,Clothing,5,Product 21 is bad.,"This is a great clothing product with features X, Y, Z.",2025-10-14 20:33:26.904292
92,32,Product 32 - Home,Home,5,Product 32 is good.,"This is a great home product with features X, Y, Z.",2025-09-01 20:33:26.904292
33,35,Product 35 - Home,Home,5,Product 35 is good.,"This is a great home product with features X, Y, Z.",2025-05-11 20:33:26.904292
51,26,Product 26 - Beauty,Beauty,3,Product 26 is okay.,"This is a great beauty product with features X, Y, Z.",2025-05-12 20:33:26.904292
14,31,Product 31 - Home,Home,5,Product 31 is horrible.,"This is a great home product with features X, Y, Z.",2025-02-27 20:33:26.904292
16,36,Product 36 - Electronics,Electronics,5,Product 36 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-09-22 20:33:26.904292
85,12,Product 12 - Electronics,Electronics,4,Product 12 is bad.,"This is a great electronics product with features X, Y, Z.",2025-10-20 20:33:26.904292
64,6,Product 6 - Clothing,Clothing,1,Product 6 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-02-28 20:33:26.904292
56,24,Product 24 - Clothing,Clothing,5,Product 24 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-10-09 20:33:26.904292
100,13,Product 13 - Electronics,Electronics,5,Product 13 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-05-05 20:33:26.904292
23,17,Product 17 - Beauty,Beauty,5,Product 17 is good.,"This is a great beauty product with features X, Y, Z.",2025-04-10 20:33:26.904292
50,23,Product 23 - Books,Books,5,Product 23 is okay.,"This is a great books product with features X, Y, Z.",2025-12-11 20:33:26.904292
65,37,Product 37 - Electronics,Electronics,5,Product 37 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-09-06 20:33:26.904292
89,34,Product 34 - Clothing,Clothing,5,Product 34 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-06-24 20:33:26.904292
44,42,Product 42 - Beauty,Beauty,5,Product 42 is bad.,"This is a great beauty product with features X, Y, Z.",2025-09-23 20:33:26.904292
18,47,Product 47 - Electronics,Electronics,4,Product 47 is horrible.,"This is a great electronics product with features X, Y, Z.",2026-01-28 20:33:26.904292
39,17,Product 17 - Beauty,Beauty,5,Product 17 is okay.,"This is a great beauty product with features X, Y, Z.",2025-11-11 20:33:26.904292
92,19,Product 19 - Electronics,Electronics,5,Product 19 is bad.,"This is a great electronics product with features X, Y, Z.",2025-11-14 20:33:26.904292
26,46,Product 46 - Beauty,Beauty,3,Product 46 is okay.,"This is a great beauty product with features X, Y, Z.",2026-02-04 20:33:26.904292
88,23,Product 23 - Books,Books,4,Product 23 is bad.,"This is a great books product with features X, Y, Z.",2026-01-14 20:33:26.904292
91,21,Product 21 - Clothing,Clothing,5,Product 21 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-05-06 20:33:26.904292
70,20,Product 20 - Beauty,Beauty,5,Product 20 is good.,"This is a great beauty product with features X, Y, Z.",2025-07-19 20:33:26.904292
98,42,Product 42 - Beauty,Beauty,4,Product 42 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-10-07 20:33:26.904292
74,41,Product 41 - Home,Home,5,Product 41 is excellent.,"This is a great home product with features X, Y, Z.",2026-02-02 20:33:26.904292
87,2,Product 2 - Electronics,Electronics,5,Product 2 is okay.,"This is a great electronics product with features X, Y, Z.",2025-11-04 20:33:26.904292
55,34,Product 34 - Clothing,Clothing,5,Product 34 is good.,"This is a great clothing product with features X, Y, Z.",2025-10-29 20:33:26.904292
4,29,Product 29 - Clothing,Clothing,4,Product 29 is good.,"This is a great clothing product with features X, Y, Z.",2025-03-03 20:33:26.904292
26,29,Product 29 - Clothing,Clothing,4,Product 29 is okay.,"This is a great clothing product with features X, Y, Z.",2025-04-27 20:33:26.904292
88,9,Product 9 - Electronics,Electronics,4,Product 9 is okay.,"This is a great electronics product with features X, Y, Z.",2025-03-07 20:33:26.904292
27,46,Product 46 - Beauty,Beauty,5,Product 46 is okay.,"This is a great beauty product with features X, Y, Z.",2025-02-20 20:33:26.904292
58,31,Product 31 - Home,Home,3,Product 31 is horrible.,"This is a great home product with features X, Y, Z.",2026-01-15 20:33:26.904292
29,45,Product 45 - Books,Books,5,Product 45 is excellent.,"This is a great books product with features X, Y, Z.",2025-11-18 20:33:26.904292
31,38,Product 38 - Books,Books,4,Product 38 is okay.,"This is a great books product with features X, Y, Z.",2026-01-26 20:33:26.904292
89,34,Product 34 - Clothing,Clothing,5,Product 34 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-08-18 20:33:26.904292
54,31,Product 31 - Home,Home,5,Product 31 is okay.,"This is a great home product with features X, Y, Z.",2026-01-20 20:33:26.904292
71,11,Product 11 - Books,Books,2,Product 11 is bad.,"This is a great books product with features X, Y, Z.",2025-06-12 20:33:26.904292
80,45,Product 45 - Books,Books,5,Product 45 is bad.,"This is a great books product with features X, Y, Z.",2025-09-18 20:33:26.904292
82,9,Product 9 - Electronics,Electronics,5,Product 9 is okay.,"This is a great electronics product with features X, Y, Z.",2026-01-01 20:33:26.904292
97,41,Product 41 - Home,Home,4,Product 41 is bad.,"This is a great home product with features X, Y, Z.",2025-12-09 20:33:26.904292
100,33,Product 33 - Clothing,Clothing,5,Product 33 is okay.,"This is a great clothing product with features X, Y, Z.",2025-05-14 20:33:26.904292
58,33,Product 33 - Clothing,Clothing,3,Product 33 is good.,"This is a great clothing product with features X, Y, Z.",2026-01-19 20:33:26.904292
24,23,Product 23 - Books,Books,5,Product 23 is good.,"This is a great books product with features X, Y, Z.",2025-10-25 20:33:26.904292
49,3,Product 3 - Home,Home,1,Product 3 is horrible.,"This is a great home product with features X, Y, Z.",2025-06-26 20:33:26.904292
34,2,Product 2 - Electronics,Electronics,3,Product 2 is okay.,"This is a great electronics product with features X, Y, Z.",2025-11-30 20:33:26.904292
1,42,Product 42 - Beauty,Beauty,4,Product 42 is bad.,"This is a great beauty product with features X, Y, Z.",2026-02-02 20:33:26.904292
6,16,Product 16 - Clothing,Clothing,3,Product 16 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-07-19 20:33:26.904292
7,50,Product 50 - Beauty,Beauty,5,Product 50 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-12-21 20:33:26.904292
85,4,Product 4 - Clothing,Clothing,4,Product 4 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-11-24 20:33:26.904292
46,45,Product 45 - Books,Books,2,Product 45 is okay.,"This is a great books product with features X, Y, Z.",2026-02-01 20:33:26.904292
68,31,Product 31 - Home,Home,3,Product 31 is horrible.,"This is a great home product with features X, Y, Z.",2025-05-09 20:33:26.904292
9,41,Product 41 - Home,Home,5,Product 41 is excellent.,"This is a great home product with features X, Y, Z.",2025-04-26 20:33:26.904292
70,34,Product 34 - Clothing,Clothing,4,Product 34 is okay.,"This is a great clothing product with features X, Y, Z.",2025-03-23 20:33:26.904292
29,36,Product 36 - Electronics,Electronics,5,Product 36 is okay.,"This is a great electronics product with features X, Y, Z.",2026-01-09 20:33:26.904292
43,21,Product 21 - Clothing,Clothing,4,Product 21 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-05-26 20:33:26.904292
68,11,Product 11 - Books,Books,4,Product 11 is good.,"This is a great books product with features X, Y, Z.",2025-11-18 20:33:26.904292
15,26,Product 26 - Beauty,Beauty,5,Product 26 is bad.,"This is a great beauty product with features X, Y, Z.",2025-09-20 20:33:26.904292
83,28,Product 28 - Electronics,Electronics,5,Product 28 is bad.,"This is a great electronics product with features X, Y, Z.",2025-12-19 20:33:26.904292
6,1,Product 1 - Electronics,Electronics,5,Product 1 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-07-18 20:33:26.904292
15,26,Product 26 - Beauty,Beauty,4,Product 26 is okay.,"This is a great beauty product with features X, Y, Z.",2025-11-07 20:33:26.904292
4,50,Product 50 - Beauty,Beauty,5,Product 50 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-08-14 20:33:26.904292
66,15,Product 15 - Clothing,Clothing,4,Product 15 is okay.,"This is a great clothing product with features X, Y, Z.",2025-02-26 20:33:26.904292
84,35,Product 35 - Home,Home,3,Product 35 is good.,"This is a great home product with features X, Y, Z.",2025-10-25 20:33:26.904292
13,37,Product 37 - Electronics,Electronics,3,Product 37 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-11-06 20:33:26.904292
1,8,Product 8 - Beauty,Beauty,5,Product 8 is bad.,"This is a great beauty product with features X, Y, Z.",2025-05-22 20:33:26.904292
88,24,Product 24 - Clothing,Clothing,4,Product 24 is bad.,"This is a great clothing product with features X, Y, Z.",2025-03-29 20:33:26.904292
69,35,Product 35 - Home,Home,5,Product 35 is good.,"This is a great home product with features X, Y, Z.",2025-09-14 20:33:26.904292
96,17,Product 17 - Beauty,Beauty,5,Product 17 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-02-16 20:33:26.904292
92,23,Product 23 - Books,Books,4,Product 23 is good.,"This is a great books product with features X, Y, Z.",2025-03-20 20:33:26.904292
7,16,Product 16 - Clothing,Clothing,3,Product 16 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-06-12 20:33:26.904292
10,10,Product 10 - Beauty,Beauty,4,Product 10 is okay.,"This is a great beauty product with features X, Y, Z.",2025-05-31 20:33:26.904292
53,25,Product 25 - Books,Books,4,Product 25 is excellent.,"This is a great books product with features X, Y, Z.",2025-12-23 20:33:26.904292
56,32,Product 32 - Home,Home,4,Product 32 is good.,"This is a great home product with features X, Y, Z.",2025-08-22 20:33:26.904292
69,31,Product 31 - Home,Home,1,Product 31 is good.,"This is a great home product with features X, Y, Z.",2025-12-17 20:33:26.904292
97,19,Product 19 - Electronics,Electronics,5,Product 19 is good.,"This is a great electronics product with features X, Y, Z.",2025-02-27 20:33:26.904292
46,37,Product 37 - Electronics,Electronics,5,Product 37 is okay.,"This is a great electronics product with features X, Y, Z.",2025-03-30 20:33:26.904292
88,18,Product 18 - Beauty,Beauty,4,Product 18 is okay.,"This is a great beauty product with features X, Y, Z.",2025-03-20 20:33:26.904292
98,7,Product 7 - Electronics,Electronics,5,Product 7 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-08-18 20:33:26.904292
85,48,Product 48 - Books,Books,1,Product 48 is horrible.,"This is a great books product with features X, Y, Z.",2025-04-25 20:33:26.904292
29,46,Product 46 - Beauty,Beauty,3,Product 46 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-08-23 20:33:26.904292
38,42,Product 42 - Beauty,Beauty,5,Product 42 is okay.,"This is a great beauty product with features X, Y, Z.",2025-04-18 20:33:26.904292
87,18,Product 18 - Beauty,Beauty,5,Product 18 is okay.,"This is a great beauty product with features X, Y, Z.",2026-01-01 20:33:26.904292
2,4,Product 4 - Clothing,Clothing,4,Product 4 is bad.,"This is a great clothing product with features X, Y, Z.",2025-11-15 20:33:26.904292
16,47,Product 47 - Electronics,Electronics,1,Product 47 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-11-24 20:33:26.904292
51,16,Product 16 - Clothing,Clothing,4,Product 16 is okay.,"This is a great clothing product with features X, Y, Z.",2025-03-19 20:33:26.904292
27,9,Product 9 - Electronics,Electronics,5,Product 9 is bad.,"This is a great electronics product with features X, Y, Z.",2025-07-30 20:33:26.904292
53,32,Product 32 - Home,Home,5,Product 32 is bad.,"This is a great home product with features X, Y, Z.",2025-10-24 20:33:26.904292
21,28,Product 28 - Electronics,Electronics,3,Product 28 is okay.,"This is a great electronics product with features X, Y, Z.",2025-12-16 20:33:26.904292
25,29,Product 29 - Clothing,Clothing,3,Product 29 is horrible.,"This is a great clothing product with features X, Y, Z.",2026-01-13 20:33:26.904292
7,20,Product 20 - Beauty,Beauty,5,Product 20 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-11-12 20:33:26.904292
83,23,Product 23 - Books,Books,4,Product 23 is good.,"This is a great books product with features X, Y, Z.",2025-07-02 20:33:26.904292
33,15,Product 15 - Clothing,Clothing,2,Product 15 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-11-28 20:33:26.904292
43,45,Product 45 - Books,Books,4,Product 45 is bad.,"This is a great books product with features X, Y, Z.",2026-01-13 20:33:26.904292
13,46,Product 46 - Beauty,Beauty,4,Product 46 is bad.,"This is a great beauty product with features X, Y, Z.",2025-03-11 20:33:26.904292
41,21,Product 21 - Clothing,Clothing,4,Product 21 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-07-22 20:33:26.904292
85,1,Product 1 - Electronics,Electronics,4,Product 1 is bad.,"This is a great electronics product with features X, Y, Z.",2025-11-30 20:33:26.904292
73,34,Product 34 - Clothing,Clothing,4,Product 34 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-07-15 20:33:26.904292
22,48,Product 48 - Books,Books,1,Product 48 is bad.,"This is a great books product with features X, Y, Z.",2025-06-10 20:33:26.904292
92,41,Product 41 - Home,Home,5,Product 41 is okay.,"This is a great home product with features X, Y, Z.",2025-09-15 20:33:26.904292
47,46,Product 46 - Beauty,Beauty,3,Product 46 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-07-23 20:33:26.904292
60,29,Product 29 - Clothing,Clothing,4,Product 29 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-07-10 20:33:26.904292
71,2,Product 2 - Electronics,Electronics,3,Product 2 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-12-31 20:33:26.904292
11,6,Product 6 - Clothing,Clothing,5,Product 6 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-04-16 20:33:26.904292
26,29,Product 29 - Clothing,Clothing,4,Product 29 is good.,"This is a great clothing product with features X, Y, Z.",2025-12-21 20:33:26.904292
94,23,Product 23 - Books,Books,2,Product 23 is horrible.,"This is a great books product with features X, Y, Z.",2025-02-13 20:33:26.904292
81,29,Product 29 - Clothing,Clothing,1,Product 29 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-11-28 20:33:26.904292
52,4,Product 4 - Clothing,Clothing,5,Product 4 is good.,"This is a great clothing product with features X, Y, Z.",2025-05-23 20:33:26.904292
71,31,Product 31 - Home,Home,4,Product 31 is excellent.,"This is a great home product with features X, Y, Z.",2025-11-07 20:33:26.904292
84,37,Product 37 - Electronics,Electronics,5,Product 37 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-08-10 20:33:26.904292
29,38,Product 38 - Books,Books,5,Product 38 is okay.,"This is a great books product with features X, Y, Z.",2025-12-02 20:33:26.904292
18,13,Product 13 - Electronics,Electronics,4,Product 13 is good.,"This is a great electronics product with features X, Y, Z.",2025-10-23 20:33:26.904292
51,15,Product 15 - Clothing,Clothing,4,Product 15 is bad.,"This is a great clothing product with features X, Y, Z.",2025-02-09 20:33:26.904292
79,29,Product 29 - Clothing,Clothing,5,Product 29 is bad.,"This is a great clothing product with features X, Y, Z.",2025-10-25 20:33:26.904292
58,4,Product 4 - Clothing,Clothing,3,Product 4 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-11-20 20:33:26.904292
85,23,Product 23 - Books,Books,5,Product 23 is excellent.,"This is a great books product with features X, Y, Z.",2025-04-19 20:33:26.904292
46,14,Product 14 - Electronics,Electronics,1,Product 14 is bad.,"This is a great electronics product with features X, Y, Z.",2025-10-11 20:33:26.904292
9,21,Product 21 - Clothing,Clothing,4,Product 21 is good.,"This is a great clothing product with features X, Y, Z.",2025-06-03 20:33:26.904292
86,39,Product 39 - Electronics,Electronics,3,Product 39 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-08-07 20:33:26.904292
61,50,Product 50 - Beauty,Beauty,5,Product 50 is good.,"This is a great beauty product with features X, Y, Z.",2025-02-27 20:33:26.904292
84,9,Product 9 - Electronics,Electronics,4,Product 9 is horrible.,"This is a great electronics product with features X, Y, Z.",2026-01-30 20:33:26.904292
82,43,Product 43 - Home,Home,5,Product 43 is horrible.,"This is a great home product with features X, Y, Z.",2025-06-18 20:33:26.904292
70,43,Product 43 - Home,Home,4,Product 43 is excellent.,"This is a great home product with features X, Y, Z.",2025-08-15 20:33:26.904292
47,44,Product 44 - Electronics,Electronics,4,Product 44 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-03-15 20:33:26.904292
33,28,Product 28 - Electronics,Electronics,4,Product 28 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-05-29 20:33:26.904292
52,15,Product 15 - Clothing,Clothing,4,Product 15 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-07-30 20:33:26.904292
62,13,Product 13 - Electronics,Electronics,5,Product 13 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-02-07 20:33:26.904292
18,50,Product 50 - Beauty,Beauty,4,Product 50 is good.,"This is a great beauty product with features X, Y, Z.",2025-06-01 20:33:26.904292
66,29,Product 29 - Clothing,Clothing,5,Product 29 is bad.,"This is a great clothing product with features X, Y, Z.",2025-05-23 20:33:26.904292
24,26,Product 26 - Beauty,Beauty,3,Product 26 is good.,"This is a great beauty product with features X, Y, Z.",2025-12-09 20:33:26.904292
85,41,Product 41 - Home,Home,3,Product 41 is good.,"This is a great home product with features X, Y, Z.",2025-07-23 20:33:26.904292
62,17,Product 17 - Beauty,Beauty,5,Product 17 is bad.,"This is a great beauty product with features X, Y, Z.",2025-10-07 20:33:26.904292
76,50,Product 50 - Beauty,Beauty,3,Product 50 is good.,"This is a great beauty product with features X, Y, Z.",2025-09-02 20:33:26.904292
32,43,Product 43 - Home,Home,1,Product 43 is horrible.,"This is a great home product with features X, Y, Z.",2025-11-24 20:33:26.904292
21,26,Product 26 - Beauty,Beauty,3,Product 26 is good.,"This is a great beauty product with features X, Y, Z.",2025-10-24 20:33:26.904292
74,20,Product 20 - Beauty,Beauty,3,Product 20 is okay.,"This is a great beauty product with features X, Y, Z.",2025-04-30 20:33:26.904292
24,12,Product 12 - Electronics,Electronics,4,Product 12 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-08-30 20:33:26.904292
73,45,Product 45 - Books,Books,5,Product 45 is okay.,"This is a great books product with features X, Y, Z.",2026-01-08 20:33:26.904292
11,31,Product 31 - Home,Home,3,Product 31 is excellent.,"This is a great home product with features X, Y, Z.",2025-12-11 20:33:26.904292
62,11,Product 11 - Books,Books,3,Product 11 is horrible.,"This is a great books product with features X, Y, Z.",2025-09-02 20:33:26.904292
19,30,Product 30 - Books,Books,5,Product 30 is horrible.,"This is a great books product with features X, Y, Z.",2025-05-08 20:33:26.904292
85,33,Product 33 - Clothing,Clothing,4,Product 33 is okay.,"This is a great clothing product with features X, Y, Z.",2025-04-30 20:33:26.904292
59,7,Product 7 - Electronics,Electronics,4,Product 7 is bad.,"This is a great electronics product with features X, Y, Z.",2025-03-11 20:33:26.904292
49,13,Product 13 - Electronics,Electronics,4,Product 13 is good.,"This is a great electronics product with features X, Y, Z.",2025-03-31 20:33:26.904292
26,46,Product 46 - Beauty,Beauty,4,Product 46 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-10-20 20:33:26.904292
20,20,Product 20 - Beauty,Beauty,5,Product 20 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-05-05 20:33:26.904292
79,27,Product 27 - Home,Home,4,Product 27 is horrible.,"This is a great home product with features X, Y, Z.",2025-11-03 20:33:26.904292
97,50,Product 50 - Beauty,Beauty,3,Product 50 is bad.,"This is a great beauty product with features X, Y, Z.",2025-10-08 20:33:26.904292
78,10,Product 10 - Beauty,Beauty,4,Product 10 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-02-04 20:33:26.904292
67,23,Product 23 - Books,Books,4,Product 23 is horrible.,"This is a great books product with features X, Y, Z.",2025-02-26 20:33:26.904292
55,16,Product 16 - Clothing,Clothing,3,Product 16 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-10-08 20:33:26.904292
45,27,Product 27 - Home,Home,4,Product 27 is horrible.,"This is a great home product with features X, Y, Z.",2026-01-26 20:33:26.904292
13,32,Product 32 - Home,Home,4,Product 32 is excellent.,"This is a great home product with features X, Y, Z.",2025-06-14 20:33:26.904292
99,16,Product 16 - Clothing,Clothing,3,Product 16 is okay.,"This is a great clothing product with features X, Y, Z.",2025-03-18 20:33:26.904292
77,23,Product 23 - Books,Books,5,Product 23 is okay.,"This is a great books product with features X, Y, Z.",2025-09-01 20:33:26.904292
